,0,1,2,3
0,0.04926665219162318,0.9306744217691885,0.01584014953069182,0.004218776508496221
1,0.4113269259932036,0.005027219815096854,0.08107422177414154,0.5025716324175579
2,0.36019759994143236,0.005099435427838786,0.044358808697941635,0.5903441559327871
3,0.2792058374137236,0.0010945752108947797,0.03255007195855246,0.687149515416829
4,0.0446706607458633,0.9284347140423487,0.02268411917204616,0.004210506039741604
5,0.2828758234251513,0.0018171288223546211,0.01676398032343931,0.6985430674290549
6,0.30703542562294117,0.004024530848823501,0.6842347541716937,0.004705289356541662
7,0.2892406485035357,0.002273738697974817,0.020731207882780173,0.6877544049157093
8,0.04909190051952284,0.9306255394149305,0.01606135466509862,0.004221205400448069
9,0.06792109149569286,0.9221008882418565,0.006368291511345375,0.0036097287511049686
10,0.5149886276303476,0.008715138941761525,0.18478490129492164,0.2915113321329693
11,0.04796716626619358,0.9300729195493288,0.017724443709633293,0.004235470474844383
12,0.2966208564348901,0.00356539301408859,0.6956140254693647,0.004199725081656576
13,0.5183058189389144,0.008865781963054773,0.18810337103021493,0.28472502806781613
14,0.28302332498530364,0.002414511810871253,0.006204061893747022,0.7083581013100784
15,0.10138363873659026,0.5804174852596458,0.3083174633305642,0.009881412673199587
16,0.28714001932230043,0.0017989120092819712,0.033305044807710904,0.6777560238607065
17,0.08408604857290952,0.906315496422555,0.006940805855880483,0.0026576491486551236
18,0.30910751363621736,0.005788083177712786,0.022618197837198768,0.6624862053488708
19,0.04369362278390948,0.9222384548801676,0.029845669181234945,0.004222253154687801
20,0.33570955247663997,0.005172152335149618,0.6533375612788774,0.005780733909333051
21,0.043782336812040426,0.9241065609369145,0.02789492256839996,0.004216179682645501
22,0.2754400037907795,0.006096301129604111,0.01409025901900589,0.7043734360606103
23,0.2877351624493664,0.0017771076450790978,0.03183891816092235,0.6786488117446321
24,0.2639297154495908,0.002266863993374593,0.011821063686726004,0.7219823568703087
25,0.04713338913096313,0.8917269493393797,0.05665588567420819,0.004483775855448992
26,0.044981491841987846,0.9061634632240512,0.044521932030940785,0.0043331129030199575
27,0.2972415322990823,0.0032358881216858737,0.6940220026929437,0.005500576886288222
28,0.3779540613166606,0.00720998063721718,0.6061393208525552,0.00869663719356712
29,0.08301013199016405,0.9077026131069709,0.006542446525410336,0.0027448083774548994
30,0.2983105868573942,0.003954327671630236,0.6914015270803182,0.006333558390657684
31,0.05169807450299527,0.8648386620752795,0.07863611428409177,0.004827149137633465
