,0,1,2,3
0,0.3103448275862069,0.6724137931034483,0.017241379310344827,0.0
1,0.5276679841897233,0.0,0.023715415019762844,0.44861660079051385
2,0.14736842105263157,0.0,0.005263157894736842,0.8473684210526315
3,0.0989010989010989,0.0,0.03663003663003663,0.8644688644688645
4,0.011790393013100437,0.9759825327510917,0.010917030567685589,0.0013100436681222707
5,0.13990825688073394,0.0,0.07339449541284404,0.786697247706422
6,0.452,0.096,0.448,0.004
7,0.13990825688073394,0.0,0.07339449541284404,0.786697247706422
8,0.03856749311294766,0.8650137741046832,0.09090909090909091,0.005509641873278237
9,0.03856749311294766,0.8650137741046832,0.09090909090909091,0.005509641873278237
10,0.3253424657534247,0.0,0.010273972602739725,0.6643835616438356
11,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.0
12,0.452,0.096,0.448,0.004
13,0.5276679841897233,0.0,0.023715415019762844,0.44861660079051385
14,0.8917525773195877,0.005154639175257732,0.04639175257731959,0.05670103092783505
15,0.03856749311294766,0.8650137741046832,0.09090909090909091,0.005509641873278237
16,0.5276679841897233,0.0,0.023715415019762844,0.44861660079051385
17,0.011790393013100437,0.9759825327510917,0.010917030567685589,0.0013100436681222707
18,0.39574468085106385,0.0,0.03404255319148936,0.5702127659574469
19,0.011790393013100437,0.9759825327510917,0.010917030567685589,0.0013100436681222707
20,0.22971014492753622,0.029710144927536233,0.7289855072463768,0.011594202898550725
21,1.0,0.0,0.0,0.0
22,0.3253424657534247,0.0,0.010273972602739725,0.6643835616438356
23,0.8917525773195877,0.005154639175257732,0.04639175257731959,0.05670103092783505
24,0.08181818181818182,0.004545454545454545,0.004545454545454545,0.9090909090909091
25,0.011790393013100437,0.9759825327510917,0.010917030567685589,0.0013100436681222707
26,0.011790393013100437,0.9759825327510917,0.010917030567685589,0.0013100436681222707
27,0.22971014492753622,0.029710144927536233,0.7289855072463768,0.011594202898550725
28,0.22971014492753622,0.029710144927536233,0.7289855072463768,0.011594202898550725
29,0.3103448275862069,0.6724137931034483,0.017241379310344827,0.0
30,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.0
31,0.03856749311294766,0.8650137741046832,0.09090909090909091,0.005509641873278237
32,0.22971014492753622,0.029710144927536233,0.7289855072463768,0.011594202898550725
33,0.22971014492753622,0.029710144927536233,0.7289855072463768,0.011594202898550725
34,0.03205128205128205,0.11538461538461539,0.8461538461538461,0.00641025641025641
35,0.011790393013100437,0.9759825327510917,0.010917030567685589,0.0013100436681222707
36,0.011790393013100437,0.9759825327510917,0.010917030567685589,0.0013100436681222707
37,0.03856749311294766,0.8650137741046832,0.09090909090909091,0.005509641873278237
38,0.13990825688073394,0.0,0.07339449541284404,0.786697247706422
39,0.6470588235294118,0.0,0.0,0.35294117647058826
40,0.011790393013100437,0.9759825327510917,0.010917030567685589,0.0013100436681222707
41,0.011790393013100437,0.9759825327510917,0.010917030567685589,0.0013100436681222707
42,0.03205128205128205,0.11538461538461539,0.8461538461538461,0.00641025641025641
43,0.011790393013100437,0.9759825327510917,0.010917030567685589,0.0013100436681222707
44,0.22971014492753622,0.029710144927536233,0.7289855072463768,0.011594202898550725
45,0.5862068965517241,0.11494252873563218,0.26436781609195403,0.034482758620689655
46,0.5276679841897233,0.0,0.023715415019762844,0.44861660079051385
47,0.08974358974358974,0.5128205128205128,0.38461538461538464,0.01282051282051282
48,0.011790393013100437,0.9759825327510917,0.010917030567685589,0.0013100436681222707
49,0.075,0.2,0.725,0.0
50,0.03856749311294766,0.8650137741046832,0.09090909090909091,0.005509641873278237
51,0.14736842105263157,0.0,0.005263157894736842,0.8473684210526315
52,0.0989010989010989,0.0,0.03663003663003663,0.8644688644688645
53,0.03856749311294766,0.8650137741046832,0.09090909090909091,0.005509641873278237
54,0.452,0.096,0.448,0.004
55,0.3253424657534247,0.0,0.010273972602739725,0.6643835616438356
56,0.03856749311294766,0.8650137741046832,0.09090909090909091,0.005509641873278237
57,0.22971014492753622,0.029710144927536233,0.7289855072463768,0.011594202898550725
58,0.22971014492753622,0.029710144927536233,0.7289855072463768,0.011594202898550725
59,0.22971014492753622,0.029710144927536233,0.7289855072463768,0.011594202898550725
