,0,1,2,3
0,0.9776019473356664,0.017793788399125102,0.00458406018199929,2.0204083209378666e-05
1,0.878032906239424,2.7384178577593855e-05,0.020086872028997584,0.10185283755300077
2,0.0800634542301569,4.919150381144293e-05,0.2636031502382215,0.6562842040278101
3,0.07407929411978546,1.9386172752610874e-06,0.00011576716704657994,0.9258030000958927
4,0.000760499826394193,0.9303094784440854,0.06874730351348853,0.00018271821603192792
5,0.02938516616510168,2.1315929708046212e-07,0.02451717413683621,0.9460974465387649
6,0.021588700464005996,0.008826077329369585,0.8865635345578399,0.08302168764878455
7,0.015254906991870015,1.6627923166504357e-07,0.02184845750163066,0.9628964692272676
8,0.0010721199651460645,0.8496718693926752,0.14893249862519647,0.00032351201698222875
9,0.00041350297821817454,0.9578366983070552,0.04171996330309703,2.9835411629684197e-05
10,0.7553263694457086,5.562051808527715e-05,0.09103290650328716,0.153585103532919
11,0.15576299681750894,0.6808538468248505,0.16258001156352347,0.0008031447941171133
12,0.9620361521364101,0.00439148599646259,0.02652916900763301,0.007043192859494262
13,0.33403079049246837,0.0003023353018487631,0.24516244545210003,0.42050442875358296
14,0.43185224230563535,1.1156997499089566e-08,4.870456600834668e-07,0.568147259491707
15,0.973637893735617,0.013945439980979397,0.012229963211083775,0.0001867030723199601
16,0.5903331885298032,1.1446924628858613e-07,4.358097369864833e-05,0.40962311602725177
17,1.7704820925901305e-05,0.9895246621959094,0.01045283041812688,4.8025650379156025e-06
18,0.06441513915492927,6.512216952485739e-05,0.025090490747737105,0.9104292479278087
19,0.011363578559791948,0.8263354145071775,0.16201607518210528,0.0002849317509251854
20,0.2981615093899957,0.0009197461555610379,0.5394650959045871,0.16145364854985605
21,0.929309997936634,0.06169630288704646,0.00889746629800058,9.6232878319021e-05
22,0.09788958339118066,1.2753907523311894e-05,0.218286121115113,0.6838115415861831
23,0.832666930289225,1.0875525735992017e-08,1.1811629940373347e-05,0.167321247205309
24,0.04236043105126976,9.337718861818182e-07,0.014920614102650947,0.942718021074193
25,0.0008314306131508124,0.8735502567508161,0.12515245026467825,0.00046586237135487046
26,0.005560154620567079,0.8493807812656002,0.14418690346696245,0.0008721606468701105
27,0.030788440975595435,0.00659302596379211,0.9276918062445875,0.03492672681602508
28,0.07741903776590119,0.001340669390209322,0.8002926379500752,0.12094765489381434
29,0.9624314496739164,0.03612568546348243,0.0014400046019903336,2.860260611024742e-06
30,0.025380598853832953,0.03034329703997466,0.9045195574054818,0.03975654670071059
31,0.0005750193741746204,0.8007238908691465,0.1978733132097195,0.0008277765469593395
32,0.00582794806397638,0.2719189079241986,0.718886213594124,0.0033669304177010237
33,0.021773669634195886,0.0018206928512979228,0.7662592237114926,0.21014641380301374
34,0.01887064957986527,0.029338371851005216,0.8832858135614877,0.06850516500764169
35,0.0010209957106103974,0.9362469101099818,0.06255088599897418,0.00018120818043358932
36,0.0001660494001641796,0.8657851205732834,0.13391970734907602,0.00012912267747641244
37,0.00015683244007354383,0.9199082879428008,0.07974277436557005,0.00019210525155557664
38,0.7802464550866739,9.029948742220668e-05,0.03788851994994885,0.18177472547595508
39,0.2107398904881281,3.72930255817483e-06,2.817607587539985e-05,0.7892282041334382
